Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Specimen_Name,SRA Study
SRR24707967,AMPLICON,584,1448886,PRJNA975142,SAMN35310197,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",991673,FRED HUTCH,missing,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486853,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n711-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n711-s507,0354SMI-PORT 1,SRP438987
SRR24707968,AMPLICON,600,112660800,PRJNA975142,SAMN35311078,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",82968312,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486852,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n715-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n715-s503,8741CAR-CX,SRP438987
SRR24707980,AMPLICON,600,98880600,PRJNA975142,SAMN35311067,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",75085731,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486840,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n714-s508,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n714-s508,7435URS-CX,SRP438987
SRR24707988,AMPLICON,600,63304200,PRJNA975142,SAMN35310995,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",47486748,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486832,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n706-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n706-s503,3118CAM-CX,SRP438987
SRR24707989,AMPLICON,600,1360800,PRJNA975142,SAMN35310994,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1187126,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486831,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n706-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m91n706-s502,DB-CTL-32,SRP438987
SRR24707990,AMPLICON,600,57326400,PRJNA975142,SAMN35310993,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",41828588,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486830,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n705-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n705-s522,4231OSB-CX,SRP438987
SRR24707991,AMPLICON,600,61596600,PRJNA975142,SAMN35310992,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",43415069,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486829,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n705-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n705-s521,3361PET-CX,SRP438987
SRR24707993,AMPLICON,600,62756400,PRJNA975142,SAMN35310990,"MIGS/MIMS/MIMARKS.human-vaginal,MIMARKS.survey",44261125,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486827,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n705-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n705-s516,2470GIV-CX,SRP438987
SRR24707994,AMPLICON,600,74489400,PRJNA975142,SAMN35310989,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",55474626,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486826,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n705-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m91n705-s515,1180MCC-CX,SRP438987
SRR24708003,AMPLICON,600,54392400,PRJNA975142,SAMN35310981,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",40007693,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486817,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n705-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m91n705-s502,9087WIL-CX,SRP438987
SRR24708005,AMPLICON,600,41173200,PRJNA975142,SAMN35310979,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",29259020,FRED HUTCH,missing,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486815,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m91n704-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m91n704-s521,8682BER-CX,SRP438987
SRR24708006,AMPLICON,597,2728165,PRJNA975142,SAMN35310187,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",1758084,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486814,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n710-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n710-s516,6769POW-LOV,SRP438987
SRR24708016,AMPLICON,590,66299751,PRJNA975142,SAMN35310904,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",35157033,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486804,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n726-s508,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n726-s508,1464BLO-RTO,SRP438987
SRR24708017,AMPLICON,592,47091694,PRJNA975142,SAMN35310903,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",25470484,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486803,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n726-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n726-s507,1464BLO-LTO,SRP438987
SRR24708039,AMPLICON,596,7215663,PRJNA975142,SAMN35310171,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",4428927,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486781,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n706-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m69n706-s516,1856EBB-ROV,SRP438987
SRR24708040,AMPLICON,590,10692891,PRJNA975142,SAMN35310818,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",5458452,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486780,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n712-s522,9792MAR-RTO,SRP438987
SRR24708041,AMPLICON,591,82694052,PRJNA975142,SAMN35310817,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",41979215,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486779,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:13:00Z,1,m81n712-s521,9792MAR-LTO,SRP438987
SRR24708042,AMPLICON,591,82699517,PRJNA975142,SAMN35310816,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",42648728,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486778,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s518,9013COT-LTO,SRP438987
SRR24708043,AMPLICON,590,155127483,PRJNA975142,SAMN35310815,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",76429368,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486777,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s516,8836MOR-RTO,SRP438987
SRR24708044,AMPLICON,592,74861767,PRJNA975142,SAMN35310814,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",39697325,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486776,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s515,8836MOR-LTO,SRP438987
SRR24708045,AMPLICON,590,33829687,PRJNA975142,SAMN35310813,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",16823777,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486775,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s513,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s513,8815VAN-RTO,SRP438987
SRR24708046,AMPLICON,591,16087390,PRJNA975142,SAMN35310812,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",9150705,FRED HUTCH,missing,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486774,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n712-s511,5255EAR-RTO,SRP438987
SRR24708047,AMPLICON,593,65077960,PRJNA975142,SAMN35310811,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",35514527,FRED HUTCH,missing,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486773,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s510,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s510,5255EAR-LTO,SRP438987
SRR24708048,AMPLICON,590,49938836,PRJNA975142,SAMN35310810,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",24749403,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486772,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s508,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n712-s508,5228SCI-RTO,SRP438987
SRR24708049,AMPLICON,590,50262376,PRJNA975142,SAMN35310809,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",25019542,FRED HUTCH,missing,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486771,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n712-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n712-s507,5228SCI-LTO,SRP438987
SRR24708068,AMPLICON,588,337910,PRJNA975142,SAMN35310728,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",286017,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486752,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s515,NTC_m81_3B3,SRP438987
SRR24708069,AMPLICON,574,254992,PRJNA975142,SAMN35310727,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",236153,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486751,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s511,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s511,NTC_m81_1H3,SRP438987
SRR24708070,AMPLICON,570,115866,PRJNA975142,SAMN35310726,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",141454,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486750,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s507,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s507,NTC_m81_1E3,SRP438987
SRR24708071,AMPLICON,574,206919,PRJNA975142,SAMN35310725,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",202716,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486749,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s503,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s503,NTC_m81_1B3,SRP438987
SRR24708072,AMPLICON,595,1260727,PRJNA975142,SAMN35310724,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",896181,FRED HUTCH,missing,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486748,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n703-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n703-s502,NTC_m81_1A3,SRP438987
SRR24708073,AMPLICON,590,13929980,PRJNA975142,SAMN35310723,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",6882300,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486747,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n702-s522,4506REI-LTO,SRP438987
SRR24708074,AMPLICON,591,20177237,PRJNA975142,SAMN35310722,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",10093046,FRED HUTCH,missing,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486746,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m81n702-s521,4428ERI-RTO,SRP438987
SRR24708075,AMPLICON,589,56871751,PRJNA975142,SAMN35310721,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",28350064,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486745,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n702-s520,4428ERI-LFT,SRP438987
SRR24708076,AMPLICON,591,64117266,PRJNA975142,SAMN35310720,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",31516040,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486744,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s518,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n702-s518,4371WAL-RTO,SRP438987
SRR24708077,AMPLICON,593,19942777,PRJNA975142,SAMN35310719,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",11242356,FRED HUTCH,missing,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486743,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s517,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n702-s517,4371WAL-LTO,SRP438987
SRR24708078,AMPLICON,597,5364646,PRJNA975142,SAMN35310161,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",3344610,FRED HUTCH,missing,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486742,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m69n705-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m69n705-s515,9914DAN-LFT,SRP438987
SRR24708079,AMPLICON,598,9059258,PRJNA975142,SAMN35310718,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",5586707,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX20486741,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m81n702-s516,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m81n702-s516,4113THO-RTO,SRP438987
SRR24708098,AMPLICON,591,435689,PRJNA975142,SAMN35310636,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",300663,FRED HUTCH,missing,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX20486722,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n723-s502,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n723-s502,NTC_m80_2A7,SRP438987
SRR24708099,AMPLICON,591,24496195,PRJNA975142,SAMN35310635,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",12314146,FRED HUTCH,missing,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486721,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s522,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s522,5541FIN-PG,SRP438987
SRR24708100,AMPLICON,590,43594630,PRJNA975142,SAMN35310634,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",20563515,FRED HUTCH,missing,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX20486720,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s521,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s521,5472MIL-PG,SRP438987
SRR24708101,AMPLICON,590,31655822,PRJNA975142,SAMN35310633,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",15343340,FRED HUTCH,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486719,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s520,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s520,4506REI-PG,SRP438987
SRR24708105,AMPLICON,592,28964948,PRJNA975142,SAMN35310629,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",14200825,FRED HUTCH,missing,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX20486715,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n722-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n722-s515,3428HER-PG,SRP438987
SRR24708106,AMPLICON,593,137370728,PRJNA975142,SAMN35310564,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",67606638,FRED HUTCH,missing,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486714,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s515,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:13:00Z,1,m80n715-s515,5558WAT-PG,SRP438987
SRR24708109,AMPLICON,582,3614651,PRJNA975142,SAMN35310561,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",2030962,FRED HUTCH,missing,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486711,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s508,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:12:00Z,1,m80n715-s508,3158POS-AIR,SRP438987
SRR24708111,AMPLICON,592,3666170,PRJNA975142,SAMN35310559,"MIMARKS.survey,MIGS/MIMS/MIMARKS.human-vaginal",2015052,FRED HUTCH,missing,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX20486709,USA,North America,"USA: Seattle\, WA",Homo sapiens,Illumina MiSeq,not collected,m80n715-s506,PAIRED,PCR,METAGENOMIC,human vaginal metagenome,ILLUMINA,2023-11-14T00:00:00Z,2023-05-23T17:11:00Z,1,m80n715-s506,2312CAR-AIR,SRP438987
